source;source_entry;date_day;date_month;date_year;actor_id;actor_first_name;actor_surname;status;phase;role
BRGA818;1281620;12;8;1620;6139;Cornelis;Floris;master;start;painter
BRGA818;1281620;12;8;1620;6139;Cornelis;Floris;apprentice;former;painter
BRGA818;2961628;29;6;1628;6139;Cornelis;Floris;tutor;start;painter
BRGA818;3061631;30;6;1631;6139;Cornelis;Floris;tutor;start;painter
BRGA818;1281620;12;8;1620;6971;Cornelis;Floris;tutor;former;painter
BRGA818;1281661A;12;8;1661;5684;Jan;Bousou;apprentice;start;goldsmith
BRGA818;1281661B;12;8;1661;5685;Jan;Peneuner;apprentice;start;glazier
BRGA818;1281661B;12;8;1661;3136;Bartholomeus;Philipsens;tutor;start;glazier
BRGA818;2911651B;29;1;1651;3136;Bartholomeus;Philipsens;master's son;start;glazier
BRGA818;1281661C;12;8;1661;5686;Willem;Commys;apprentice;start;goldsmith
BRGA818;1291629;12;9;1629;6252;Jan Laurys;De Brye;apprentice;start;painter
BRGA818;1291640;12;9;1640;2908;Gillis;Penninckx;apprentice;start;painter
BRGA818;12101613A;12;10;1613;6906;Michiel;Peres;apprentice;start;painter
BRGA818;12101613B;12;10;1613;6912;Carel;Montien;apprentice;start;painter
BRGA818;12101613C;12;10;1613;6916;Joos;De Vriendt;apprentice;start;painter
BRGA818;12101613C;12;10;1613;6915;Lucas;Claessens;tutor;start;painter
BRGA818;12101620;12;10;1620;6969;Pierre;Tassot;apprentice;start;painter
BRGA818;12101623;12;10;1623;6532;Jacob;Mememans;apprentice;start;painter
BRGA818;1311639B;13;1;1639;5883;Peter;Van Capenborcht;tutor;start;glazier
BRGA818;17121651B;17;12;1651;5883;Peter;Van Capenborcht;tutor;former;glazier
BRGA818;2191626A;21;9;1626;5883;Peter;Van Capenborcht;apprentice;start;glazier
BRGA818;2891651;28;9;1651;5883;Peter;Van Capenborcht;tutor;start;glazier
BRGA818;3061637A;30;6;1637;5883;Peter;Van Capenborcht;master;start;glazier
BRGA818;1311675;13;1;1675;5401;Cornelis;Huysmans;master;start;painter
BRGA818;1311693;13;1;1693;5721;Peter;De Winter;apprentice;start;glazier
BRGA818;1321617A;13;2;1617;6712;Carel;Van der Gucht;apprentice;start;painter
BRGA818;1321617B;13;2;1617;532;Louis;Cousin;apprentice;start;painter
BRGA818;1551663;15;5;1663;532;Louis;Cousin;tutor;start;painter
BRGA818;2061661;20;6;1661;532;Louis;Cousin;non-sworn in master;start;painter
BRGA818;2851662;28;5;1662;532;Louis;Cousin;tutor;start;painter
BRGA818;1361608;13;6;1608;6362;Jacques;Van Overstraeten;apprentice;start;painter
BRGA818;1361643A;13;6;1643;2959;Antoon;Symons;apprentice;start;glazier
BRGA818;2141649C;21;4;1649;2959;Antoon;Symons;master;start;glazier
BRGA818;2461655C;24;6;1655;2959;Antoon;Symons;tutor;start;glazier
BRGA818;1371682A;13;7;1682;5563;Thomas;Van Greuls;non-sworn in master;start;painter
BRGA818;1371682B;13;7;1682;5564;;De Vocht;non-sworn in master;start;painter
BRGA818;13101611;13;10;1611;6781;Florentin;Collineau;apprentice;start;painter
BRGA818;13111660A;13;11;1660;5733;Francois;Raes;apprentice;start;goldsmith
BRGA818;13111660B;13;11;1660;5736;Francois;Pauwels;apprentice;start;goldsmith
BRGA818;13111660C;13;11;1660;5739;Eduaert;Sanderlin;apprentice;start;painter
BRGA818;13111660D;13;11;1660;5757;Jacques Baptist;Blocheau;apprentice;start;goldsmith
BRGA818;13121634B;13;12;1634;6028;Jan;De Post;apprentice;start;goldsmith
BRGA818;1441606B;14;4;1606;6192;Raphael;Coxie;tutor;start;painter
BRGA818;2581607;25;8;1607;6192;Raphael;Coxie;tutor;start;painter
BRGA818;1461679;14;6;1679;5376;Joos;Mossens;master's son;start;painter
BRGA818;1481664;14;8;1664;5579;Francois;Volsom;apprentice;start;painter
BRGA818;14111610;14;11;1610;6673;Jan;Marco;master;start;painter
BRGA818;1521608;15;2;1608;6673;Jan;Marco;apprentice;start;painter
BRGA818;1511650C;15;1;1650;7228;Francois;Coppens;master's son;start;painter
BRGA818;2461659D;24;6;1659;7228;Francois;Coppens;tutor;start;painter
BRGA818;2461660A;24;6;1660;7228;Francois;Coppens;tutor;start;painter
BRGA818;1521607A;15;2;1607;6250;Nicolaes;Van Herp;apprentice;start;painter
BRGA818;1521607B;15;2;1607;6253;Balthasar;Bolion;apprentice;start;painter
BRGA818;1521667;15;2;1667;3749;Michiel;Fortuyn;master;start;painter
BRGA818;1521667;15;2;1667;3749;Michiel;Fortuyn;apprentice;former;painter
BRGA818;2461659E;24;6;1659;3749;Michiel;Fortuyn;apprentice;start;painter
BRGA818;1521667;15;2;1667;3277;Johannes;De Loes;tutor;former;painter
BRGA818;2461656C;24;6;1656;3277;Johannes;De Loes;tutor;start;painter
BRGA818;2461659E;24;6;1659;3277;Johannes;De Loes;tutor;start;painter
BRGA818;24101670;24;10;1670;3277;Johannes;De Loes;tutor;start;painter
BRGA818;1521682A;15;2;1682;5524;Jan Baptist;Tel;apprentice;start;painter
BRGA818;1521682B;15;2;1682;5526;Peter;Van der Belen;apprentice;start;painter
BRGA818;1531614B;15;3;1614;6905;Peter;Hendrickx;apprentice;start;painter
BRGA818;1551613;15;5;1613;6468;Peter;Van Potteloy;tutor;start;painter
BRGA818;30101609;30;10;1609;6468;Peter;Van Potteloy;master's son;start;painter
BRGA818;1551663;15;5;1663;5611;Tobias;Schoonemans;apprentice;start;painter
BRGA818;1551677;15;5;1677;5385;Nicolaes;Van Geel;master;start;painter
BRGA818;1571666;15;7;1666;5540;Francois;Reurbis;apprentice;start;glazier
BRGA818;1581627;15;8;1627;6960;Gaerue;De Hey;apprentice;start;goldsmith
BRGA818;1581627;15;8;1627;6706;Peter;Bert;tutor;start;goldsmith
BRGA818;1671626A;16;7;1626;6706;Peter;Bert;tutor;start;goldsmith
BRGA818;2251618;22;5;1618;6706;Peter;Bert;master;start;goldsmith
BRGA818;15101605;15;10;1605;6178;Hans;Van der Gucht;apprentice;start;glazier
BRGA818;22111612;22;11;1612;6178;Hans;Van der Gucht;master;start;glazier
BRGA818;15101624;15;10;1624;6496;Jan;Vriendt;apprentice;start;painter
BRGA818;15101624;15;10;1624;5935;Jacques;De Prins;tutor;start;painter
BRGA818;15111613A;15;11;1613;6927;Jan;De Paege;master;;painter
BRGA818;15111613C;15;11;1613;6932;Nicolaes;Caussens;master;start;painter
BRGA818;1651627;16;5;1627;6932;Nicolaes;Caussens;tutor;start;painter
BRGA818;1711636A;17;1;1636;6932;Nicolaes;Caussens;tutor;start;painter
BRGA818;1891629;18;9;1629;6932;Nicolaes;Caussens;tutor;start;painter
BRGA818;2061606A;20;6;1606;6932;Nicolaes;Caussens;apprentice;start;painter
BRGA818;3031621;30;3;1621;6932;Nicolaes;Caussens;tutor;start;painter
BRGA818;15121607;15;12;1607;6344;Carsilis;Faebiri;apprentice;start;painter
BRGA818;15121666;15;12;1666;5548;Francois;Eyckens;master;start;painter
BRGA818;1611644B;16;1;1644;2989;Francois;Mossens;master's son;start;painter
BRGA818;1621668;16;2;1668;5503;Michiel;Raes;apprentice;start;goldsmith
BRGA818;1641622;16;4;1622;6563;Antoon;Boot;master;start;painter
BRGA818;20111612;20;11;1612;6563;Antoon;Boot;apprentice;start;painter
BRGA818;1651609;16;5;1609;6429;Adam;Geeraerts;master;;glazier
BRGA818;26111613C;26;11;1613;6429;Adam;Geeraerts;master;;glazier
BRGA818;2711611;27;1;1611;6429;Adam;Geeraerts;master;;glazier
BRGA818;1651627;16;5;1627;6365;Peter;Heldenwiele;apprentice;start;painter
BRGA818;1661675;16;6;1675;5677;Hendrick Carel;Van Daele;master;start;painter
BRGA818;2651662;26;5;1662;5677;Hendrick Carel;Van Daele;apprentice;start;painter
BRGA818;1661677;16;6;1677;5381;Floris;Van Coudenbergh;apprentice;start;glazier
BRGA818;1661684;16;6;1684;5595;Judocus;Du Prenne;apprentice;start;painter
BRGA818;1661694;16;6;1694;5728;Christoffel;Van Conincxloo;apprentice;start;gilder
BRGA818;1671605;16;7;1605;6175;Nicolaes;Marius;apprentice;start;painter
BRGA818;2571605;25;7;1605;6175;Nicolaes;Marius;apprentice;start;painter
BRGA818;3011614A;30;1;1614;6175;Nicolaes;Marius;master;start;painter
BRGA818;3011614A;30;1;1614;6175;Nicolaes;Marius;apprentice;former;painter
BRGA818;1681624;16;8;1624;6503;Peter;Boerie;apprentice;start;painter
BRGA818;1681676;16;8;1676;5355;Jan;De Reyf;apprentice;start;painter
BRGA818;1681681;16;8;1681;5534;Huybrecht;Corsyns;apprentice;start;glazier
BRGA818;1691674A;16;9;1674;5433;Matthys;Van Helmont;master;start;painter
BRGA818;1691674B;16;9;1674;5436;Peter;Bedet;apprentice;start;painter
BRGA818;1711623;17;1;1623;6320;Coenraet;Geeraerts;tutor;start;glazier
BRGA818;2161628;21;6;1628;6320;Coenraet;Geeraerts;tutor;start;glazier
BRGA818;26111613C;26;11;1613;6320;Coenraet;Geeraerts;master's son;start;glazier
BRGA818;1721642A;17;2;1642;2930;Francois;Speecaert;apprentice;start;painter
BRGA818;1721642C;17;2;1642;2936;Godfried;Van Huynegen;apprentice;start;glazier
BRGA818;1721672;17;2;1672;5471;Jan;Merlin;master's son;start;painter
BRGA818;1751621A;17;5;1621;6319;Cornelis;Van Eeverenbroot;tutor;start;painter
BRGA818;1891610;18;9;1610;6319;Cornelis;Van Eeverenbroot;apprentice;start;painter
BRGA818;2261628B;22;6;1628;6319;Cornelis;Van Eeverenbroot;tutor;former;painter
BRGA818;22111613A;22;11;1613;6319;Cornelis;Van Eeverenbroot;master;start;painter
BRGA818;1751621B;17;5;1621;6585;Michiel;Huyez;apprentice;start;painter
BRGA818;1771630;17;7;1630;6964;Syllyst Willem;Herquyauor;apprentice;start;painter
BRGA818;1781663;17;8;1663;5645;Jan;De Peuter;master's son;start;painter
BRGA818;1791684;17;9;1684;5606;Jan;De Willer;apprentice;start;painter
BRGA818;17101613;17;10;1613;6918;Hans;De Sanmore;apprentice;start;painter
BRGA818;17111628;17;11;1628;6300;Hendrick;Wauwermans;master's son;start;painter
BRGA818;17121607;17;12;1607;6309;Francois;Floris;master's son;start;painter
BRGA818;2491612;24;9;1612;6309;Francois;Floris;tutor;start;painter
BRGA818;17121607;17;12;1607;6310;Baptist;Floris;master;;painter
BRGA818;17121651A;17;12;1651;3160;Lambert;De Blondel;master;start;painter
BRGA818;1831664;18;3;1664;5584;Maerten;Laureys;apprentice;start;goldsmith
BRGA818;1861636A;18;6;1636;5930;Thomas;Le Post;master;start;painter
BRGA818;3111626B;31;1;1626;5930;Thomas;Le Post;apprentice;start;painter
BRGA818;1861662;18;6;1662;3519;Simon;Duchatel;tutor;start;painter
BRGA818;2461657I;24;6;1657;3519;Simon;Duchatel;tutor;start;painter
BRGA818;2461657P;24;6;1657;3519;Simon;Duchatel;non-sworn in master;start;painter
BRGA818;1861662;18;6;1662;5654;Peter Balthasar;Du Bael;apprentice;start;painter
BRGA818;1881618;18;8;1618;6682;Jan;De Gruyter;apprentice;start;painter
BRGA818;1891629;18;9;1629;6247;Reynier;Bernaerts;apprentice;start;painter
BRGA818;18101666;18;10;1666;5522;Egidius;De Backer;master's son;start;painter
BRGA818;18111609;18;11;1609;6627;Nicolaes;Janssens;apprentice;start;painter
BRGA818;2261619;22;6;1619;6627;Nicolaes;Janssens;master;start;painter
BRGA818;2261619;22;6;1619;6627;Nicolaes;Janssens;apprentice;former;painter
BRGA818;18111661;18;11;1661;5681;Peter;Symons;apprentice;start;goldsmith
BRGA818;1911617;19;1;1617;6756;Govard;Van Beneden;apprentice;start;glazier
BRGA818;1931694;19;3;1694;5731;Reynier;Ringheler;master;start;glazier
BRGA818;1951683;19;5;1683;5575;Bartholomeus Jacobus;Van der Recht;apprentice;start;glazier
BRGA818;1991673;19;9;1673;5447;Jan;Leonardi;master;start;painter
BRGA818;19111612;19;11;1612;6846;Raphael;Herinckx;apprentice;start;glass painter
BRGA818;19111624;19;11;1624;6492;Marcus;Antone;apprentice;start;painter
BRGA818;19121670;19;12;1670;5483;Nicolaes;Galle;apprentice;start;goldsmith
BRGA818;2011617;20;1;1617;6748;Tancredi;Isca;apprentice;start;painter
BRGA818;2011673;20;1;1673;3522;Gaspar;Van Eyck;tutor;start;painter
BRGA818;2461657L;24;6;1657;3522;Gaspar;Van Eyck;master;start;painter
BRGA818;2021613;20;2;1613;6864;Carel;Soeer;apprentice;start;painter
BRGA818;2021689;20;2;1689;5656;Francois;Van den Bossche;master's son;start;glazier
BRGA818;2031607A;20;3;1607;6259;Hans;Seraelst;apprentice;start;goldsmith
BRGA818;2031607B;20;3;1607;6263;Francois;De Neer;apprentice;start;glazier
BRGA818;2051663B;20;5;1663;5647;Gabriel;De Bruyn;master's son;start;painter
BRGA818;2061620A;20;6;1620;6202;Gelaude;Habaert;master;start;painter
BRGA818;2061620A;20;6;1620;6202;Gelaude;Habaert;apprentice;former;painter
BRGA818;2291666;22;9;1666;6202;Gelaude;Habaert;master;;painter
BRGA818;3111626A;31;1;1626;6202;Gelaude;Habaert;tutor;start;painter
BRGA818;3151606;31;5;1606;6202;Gelaude;Habaert;apprentice;start;painter
BRGA818;2061683;20;6;1683;5582;Jacob;Van der Merken;apprentice;start;painter
BRGA818;20101609;20;10;1609;6638;Michiel;Confaelt;apprentice;start;painter
BRGA818;2121613;21;2;1613;6290;Philips;Sergos;tutor;start;painter
BRGA818;21101607;21;10;1607;6290;Philips;Sergos;master's son;start;painter
BRGA818;2141610;21;4;1610;6480;Maerten;;master;start;glazier
BRGA818;2191626B;21;9;1626;6391;Bartholomeus;Van der Vinne;apprentice;start;glazier
BRGA818;21101607;21;10;1607;6293;Christoffel;Sergos;master;;painter
BRGA818;21101623;21;10;1623;3148;Gillis;Cleysens;apprentice;start;painter
BRGA818;21101623;21;10;1623;6528;Philips;De Wander;tutor;start;painter
BRGA818;21111623;21;11;1623;6526;Jan;Symons;apprentice;start;painter
BRGA818;2211626;22;1;1626;6435;Antoon;Mertens;apprentice;start;glazier
BRGA818;2231662;22;3;1662;5680;Bastiaen;Van den Ray;apprentice;start;goldsmith
BRGA818;2251676;22;5;1676;5394;Lambert;Sanghers;apprentice;start;painter
BRGA818;2261666;22;6;1666;5546;Jan;Demens;master;start;painter
BRGA818;2261668;22;6;1668;7869;Willem;Jacobs;apprentice;start;glazier
BRGA818;2261676;22;6;1676;17386;Hendrick;Abbe;master;start;painter
BRGA818;2271606A;22;7;1606;6229;Jacob;Van Schoens;apprentice;start;glazier
BRGA818;27111613;27;11;1613;6229;Jacob;Van Schoens;master;start;glazier
BRGA818;2281607;22;8;1607;6341;Francois;Meysens;apprentice;start;painter
BRGA818;2281644C;22;8;1644;3010;Thomas;De Vos;apprentice;start;painter
BRGA818;2281644C;22;8;1644;3010;Thomas;De Vos;apprentice;former;painter
BRGA818;2281676;22;8;1676;5354;Jan Baptist;Rossinol;master;start;painter
BRGA818;2461654K;24;6;1654;5354;Jan Baptist;Rossinol;apprentice;start;painter
BRGA818;2291666;22;9;1666;5530;Gelaude;Habaert;master's son;start;painter
BRGA818;2291677;22;9;1677;5387;Hendrick;De Vos;apprentice;start;painter
BRGA818;22101601;22;10;1601;6017;Adriaen;Poetterloo;tutor;start;painter
BRGA818;30101609;30;10;1609;6017;Adriaen;Poetterloo;master;;painter
BRGA818;22101666;22;10;1666;5518;Andries Ingnatius;Cosyn;apprentice;start;painter
BRGA818;22111631;22;11;1631;6133;Hubert;De Corbasie;apprentice;start;goldsmith
BRGA818;2311694;23;1;1694;5727;Thomas;Van Schilde;apprentice;start;painter
BRGA818;2321629;23;2;1629;6280;Jacob;De Meulder;master;start;glazier
BRGA818;2851620B;28;5;1620;6280;Jacob;De Meulder;apprentice;start;glazier
BRGA818;2341693;23;4;1693;5722;Antoon;Podevin;apprentice;start;painter
BRGA818;2371663;23;7;1663;5608;Jan;Cosyn;apprentice;start;glazier
BRGA818;23111616;23;11;1616;6760;Adolf;Van Nieuwenhuysen;apprentice;start;painter
BRGA818;23111626;23;11;1626;6386;Theodoor;Posthens;master;start;goldsmith
BRGA818;2411641;24;1;1641;2919;Gabriel;Anselmus;apprentice;start;painter
BRGA818;2421622B;24;2;1622;6569;Francois;Van Boest;apprentice;start;painter
BRGA818;2441663;24;4;1663;5632;Jan;Van Waken;apprentice;start;glazier
BRGA818;2461654J;24;6;1654;3260;Jan;Bael;apprentice;start;goldsmith
BRGA818;2461655C;24;6;1655;3267;Jan;Symons;apprentice;start;glazier
BRGA818;2461655D;24;6;1655;3269;Jan;Volsom;apprentice;start;painter
BRGA818;2461656C;24;6;1656;3276;Jan Baptist;Van der Bruggen;apprentice;start;painter
BRGA818;2461656E;24;6;1656;3279;Francois;Toussaint;apprentice;start;painter
BRGA818;2891673;28;9;1673;3279;Francois;Toussaint;master;start;painter
BRGA818;2461656F;24;6;1656;3280;Jan;Vastenavont;apprentice;start;painter
BRGA818;2461657A;24;6;1657;3503;Francois;De Smedt;apprentice;start;glazier
BRGA818;2461657B;24;6;1657;3504;Christoffel;Massaert;apprentice;start;goldsmith
BRGA818;2461657C;24;6;1657;3506;Jan Baptist;Borremans;apprentice;start;painter
BRGA818;2461657C;24;6;1657;514;Michiel;Sweerts;tutor;start;painter
BRGA818;2461657D;24;6;1657;3508;Francois;Paradis;apprentice;start;painter
BRGA818;2461657F;24;6;1657;3512;Jan;La Court;apprentice;start;painter
BRGA818;2461657G;24;6;1657;3514;Jan;Van den Broeck;apprentice;start;glazier
BRGA818;2461657H;24;6;1657;3516;Pierre;Viviee;apprentice;start;painter
BRGA818;2461657I;24;6;1657;3518;Willem;Ruto;apprentice;start;painter
BRGA818;2461657J;24;6;1657;3521;Jan;Jacobs;master;start;glazier
BRGA818;2461658A;24;6;1658;3526;Lenard;Uytenhoeven;apprentice;start;painter
BRGA818;2461658B;24;6;1658;3529;Jan;De Berge;apprentice;start;glazier
BRGA818;2461658C;24;6;1658;3531;Robert;De Longe;apprentice;start;painter
BRGA818;2461658D;24;6;1658;3533;Peter;Van Es;apprentice;start;painter
BRGA818;2461658E;24;6;1658;3535;Peter;Kerckhove;apprentice;start;painter
BRGA818;2461658F;24;6;1658;3537;Jan;Vinckx;apprentice;start;painter
BRGA818;2461658G;24;6;1658;3539;Willem;Robyns;apprentice;start;painter
BRGA818;2461658H;24;6;1658;3541;Alexander;Van Hersen;master's son;start;painter
BRGA818;2461658J;24;6;1658;3545;David;Wauwermans;master;start;painter
BRGA818;2461659B;24;6;1659;3549;Jan Christoffel;Lotin;apprentice;start;painter
BRGA818;2461659C;24;6;1659;3550;Jacob Francois;Tacke;apprentice;start;painter
BRGA818;2461659D;24;6;1659;3747;Hendrick Engelbert;Leroues;apprentice;start;painter
BRGA818;2461660A;24;6;1660;3755;Maximiliaen;Van Liewe;apprentice;start;painter
BRGA818;2461660B;24;6;1660;3759;Nicolaes;Maes;apprentice;start;glazier
BRGA818;2461660C;24;6;1660;3762;Adriaen;Hernandus;apprentice;start;painter
BRGA818;2461660C;24;6;1660;3763;;Loosvelt;tutor;start;painter
BRGA818;2461660D;24;6;1660;3764;Jan;Fraeyenborch;apprentice;start;painter
BRGA818;2461660F;24;6;1660;3771;Michiel;Van Nerve;master;start;painter
BRGA818;2461660F;24;6;1660;3771;Michiel;Van Nerve;apprentice;start;painter
BRGA818;2461660G;24;6;1660;3772;Jan Baptist;Deschamps;master;start;painter
BRGA818;2991651;29;9;1651;3772;Jan Baptist;Deschamps;apprentice;start;painter
BRGA818;2461660J;24;6;1660;3777;Francois;Vogelsanck;non-sworn in master;start;painter
BRGA818;2461660K;24;6;1660;3778;Peter;Eyckens;apprentice;start;painter
BRGA818;2461660L;24;6;1660;3780;Hendrick;Wavers;apprentice;start;painter
BRGA818;2471692;24;7;1692;5701;D[…];Du Paron;apprentice;start;gilder
BRGA818;2481678;24;8;1678;5377;;Du Bael;master;start;painter
BRGA818;24101616;24;10;1616;6774;Jacques;Vermegho;apprentice;start;painter
BRGA818;24111623A;24;11;1623;6517;Gelaude;Sollay;apprentice;start;painter
BRGA818;24111623B;24;11;1623;6519;Herman;Van den Berghen;apprentice;start;painter
BRGA818;2541629;25;4;1629;6270;Hendrick;Van den Steen;apprentice;start;glazier
BRGA818;2551683;25;5;1683;5577;Peter;Formauille;apprentice;start;glazier
BRGA818;2561663;25;6;1663;5603;Jan Baptist;De Primont;apprentice;start;glazier
BRGA818;2581607;25;8;1607;6335;Bartholomeus;Tonmye;apprentice;start;painter
BRGA818;2581666;25;8;1666;5558;Gabriel;De Banst;apprentice;start;painter
BRGA818;2591629;25;9;1629;6241;Jan;Aerts;apprentice;start;painter
BRGA818;25101640;25;10;1640;2910;Arnold;Morveau;apprentice;start;painter
BRGA818;2611621;26;1;1621;6594;Jan;Tyo;apprentice;start;painter
BRGA818;2621694;26;2;1694;5730;Matthys;Rombouts;master;start;painter
BRGA818;2631680;26;3;1680;5345;Sebastiaen;Mottemont;non-sworn in master;start;painter
BRGA818;2641604;26;4;1604;6119;Denys;Durbry;apprentice;start;painter
BRGA818;2641657;26;4;1657;3502;Jan Baptist;Artois;master's son;start;painter
BRGA818;2651641;26;5;1641;2907;Wouter;Jacobs;master;;glazier
BRGA818;2661610;26;6;1610;6479;Johannes;Mertens;master's son;start;glazier
BRGA818;2711612;27;1;1612;6479;Johannes;Mertens;tutor;start;glazier
BRGA818;2661625A;26;6;1625;6459;Maerten;Monckernet;apprentice;start;painter
BRGA818;2671606;26;7;1606;6233;Jan;De Hies;apprentice;start;painter
BRGA818;2691629;26;9;1629;6234;Peter;Seerstevens;apprentice;start;painter
BRGA818;26111611C;26;11;1611;6787;Hans;De Buck;apprentice;start;glazier
BRGA818;2711657A;27;1;1657;3281;Hendrick;De Hemelaer;master;start;painter
BRGA818;2711657A;27;1;1657;3281;Hendrick;De Hemelaer;apprentice;start;painter
BRGA818;2711657B;27;1;1657;1232;Jan;Verschuren;master;start;painter
BRGA818;2711657B;27;1;1657;1232;Jan;Verschuren;apprentice;start;painter
BRGA818;2721617;27;2;1617;6699;Paulus;Goddyn;master;start;painter
BRGA818;2721617;27;2;1617;6699;Paulus;Goddyn;apprentice;former;painter
BRGA818;2861618;28;6;1618;6699;Paulus;Goddyn;tutor;start;painter
BRGA818;2721617;27;2;1617;6736;Thomas;Franck;tutor;former;painter
BRGA818;2741627;27;4;1627;6369;Nicolaes;Vranckx;apprentice;start;glazier
BRGA818;2741661;27;4;1661;5754;Jan;Stockmans;apprentice;start;glazier
BRGA818;2791612;27;9;1612;6550;Jan;Spierinckx;master;;pharmacist
BRGA818;27101613;27;10;1613;6923;Francois;Rusaert;apprentice;start;painter
BRGA818;2811621;28;1;1621;6591;Philips;De Coninck;apprentice;start;goldsmith
BRGA818;2851620A;28;5;1620;6602;Philips;De Pellegin De Larcon;apprentice;start;painter
BRGA818;2851662;28;5;1662;5664;Christoffel;Huygens;apprentice;start;painter
BRGA818;2851682;28;5;1682;5547;Andries;Meulebeeck;apprentice;start;painter
BRGA818;2851683;28;5;1683;9053;Joos;;apprentice;start;glazier
BRGA818;2861610;28;6;1610;6651;Carolo;Lasko;apprentice;start;painter
BRGA818;2861628;28;6;1628;6313;Francois;Van den Dries;apprentice;start;glazier
BRGA818;2861667;28;6;1667;5516;Francois;De Backer;apprentice;start;goldsmith
BRGA818;2871618;28;7;1618;6685;Bartholomeus;De Smedt;apprentice;start;painter
BRGA818;2871675A;28;7;1675;5403;Salomon;Daure Cour;apprentice;start;painter
BRGA818;2891622;28;9;1622;6551;Allonse;Boyens;apprentice;start;painter
BRGA818;2891690B;28;9;1690;5700;Egidius;Numandts;master;start;painter
BRGA818;28111606A;28;11;1606;6244;Huybrecht;Van Corttem;apprentice;start;painter
BRGA818;28111606B;28;11;1606;6246;Antoon;De Wiette;apprentice;start;painter
BRGA818;28111613;28;11;1613;6947;Jan;Boerman;master;start;painter
BRGA818;28111613;28;11;1613;6949;Jan Baptist;Weerman;tutor;former;painter
BRGA818;2951638;29;5;1638;5835;Jan;De Meulder;apprentice;start;glazier
BRGA818;2961618;29;6;1618;6693;Hans;Mattheus;apprentice;start;painter
BRGA818;2981627;29;8;1627;6352;Jan;Coolemans;master's son;start;goldsmith
BRGA818;2981627;29;8;1627;6353;Jan;Coolemans;master;;goldsmith
BRGA818;2991672;29;9;1672;5453;Michiel;Van Dormael;apprentice;start;goldsmith
BRGA818;2991705A;29;9;1705;5892;Jan;Van Helmont;non-sworn in master;start;painter
BRGA818;2991705B;29;9;1705;5893;Peter;Snyders;non-sworn in master;start;painter
BRGA818;3011610;30;1;1610;6642;Alexander;Dyngens;apprentice;start;painter
BRGA818;3011614C;30;1;1614;6941;Nicolaes;Zerckenis;master;start;painter
BRGA818;3011614C;30;1;1614;6941;Nicolaes;Zerckenis;apprentice;former;painter
BRGA818;3031621;30;3;1621;6589;Joos;Adriaensen;apprentice;start;painter
BRGA818;3031662;30;3;1662;5689;Gerard;Van Bemel;master;start;painter
BRGA818;3061610;30;6;1610;6655;Jan;Petit;apprentice;start;glazier
BRGA818;3081650C;30;8;1650;3132;Peter;De Neck;apprentice;start;glazier
BRGA818;30111611;30;11;1611;6793;Hendrick;De Lannoy;apprentice;start;painter
BRGA818;3111626A;31;1;1626;6426;Jan;Appelmans;apprentice;start;painter
BRGA818;3111674;31;1;1674;5441;Jan;Van Meullens;apprentice;start;glazier
BRGA818;3151617B;31;5;1617;6737;Peter;Le Sellier;apprentice;start;glazier
